spanish	english	pos	cefr	tags
metodizar	to methodize	verb	B2.1	philosophy
microeconomía	microeconomics	adj	B2.1	
mientras más...más	the more...the more	phrase	B2.1	MWU|glue|philosophy
miniaturización	miniaturization	noun	B2.1	tech
minoría	minority	noun	B2.1	
minuciosidad	thoroughness	noun	B2.1	education
moderación	moderation	noun	B2.1	
modernismo	modernism	noun	B2.1	
modernizar	to modernize	verb	B2.1	work
modificar	to modify	verb	B2.1	work
molécula	molecule	noun	B2.1	
monetizar	to monetize	verb	B2.1	work
monismo	monism	noun	B2.1	
moral	morality	adj	B2.1	philosophy
multilateralismo	multilateralism	adv	B2.1	time
multipartidismo	multipartisanship	noun	B2.1	
mutación	mutation	noun	B2.1	
mutualidad	mutuality	adj	B2.1	health
más aún	even more	phrase	B2.1	MWU|comparison|glue|philosophy
máxime	especially	adv	B2.1	philosophy
método científico	scientific method	phrase	B2.1	MWU|tech
nacionalismo	nationalism	adj	B2.1	
narración	narrative	adj	B2.1	
negar	to deny	verb	B2.1	philosophy
neurobiología	neurobiology	noun	B2.1	tech
neurociencia	neuroscience	noun	B2.1	tech
neurotecnología	neurotechnology	noun	B2.1	tech
neutralidad científica	scientific neutrality	phrase	B2.1	MWU|education
ni...ni	neither...nor	conj	B2.1	glue|philosophy
no intervención	non-intervention	phrase	B2.1	MWU
no solo...sino también	not only...but also	phrase	B2.1	MWU|glue|philosophy
nominalismo	nominalism	adj	B2.1	
norma	norm	noun	B2.1	
normalización	normalization	adj	B2.1	tech
normalizar	to normalize	verb	B2.1	tech
normativa	regulation, normative	adj	B2.1	
notorio	notorious	adj	B2.1	philosophy
noúmeno	noumenon	noun	B2.1	philosophy
o bien...o bien	either...or	phrase	B2.1	MWU|glue|philosophy
objetividad	objectivity	noun	B2.1	
objetividad científica	scientific objectivity	phrase	B2.1	MWU|education
objeto	object	noun	B2.1	
obligación	obligation	noun	B2.1	
observación	observation	noun	B2.1	education
obsolescencia tecnológica	technological obsolescence	phrase	B2.1	MWU|tech
obviamente	obviously	adv	B2.1	philosophy
oceanografía	oceanography	noun	B2.1	tech
oficialismo	ruling party	noun	B2.1	
oligopolio	oligopoly	noun	B2.1	
onda	wave	noun	B2.1	
ontología	ontology	noun	B2.1	philosophy
opción	option	noun	B2.1	
operacionalizar	to operationalize	verb	B2.1	education|work
oposición	opposition	noun	B2.1	
optimización	optimization	noun	B2.1	tech
optimización de procesos	process optimization	phrase	B2.1	MWU|work
ora...ora	either...or	conj	B2.1	glue|philosophy
organismo	organism	noun	B2.1	
orientación estratégica	strategic orientation	phrase	B2.1	MWU|glue|work
oscilar	to oscillate	verb	B2.1	health|time
ostensible	ostensible	adj	B2.1	philosophy
otredad	otherness	noun	B2.1	
oxidación	oxidation	noun	B2.1	
palmario	obvious	adj	B2.1	philosophy
paradigma	paradigm	noun	B2.1	education
paradigmático	paradigmatic	adj	B2.1	philosophy
paradoja	paradox	noun	B2.1	philosophy
parametrizar	to parameterize	verb	B2.1	tech
parangonar	to compare	verb	B2.1	education
paraíso fiscal	tax haven	phrase	B2.1	MWU
paroxismo	paroxysm	noun	B2.1	health
particulares	particulars	adj	B2.1	philosophy
particularidad	particularity	adj	B2.1	
particularizar	to particularize	verb	B2.1	philosophy
partícula	particle	adj	B2.1	
pasmo	astonishment	adj	B2.1	health
patente	patent	adj	B2.1	philosophy
patología	pathology	noun	B2.1	
peculiar	peculiar	verb	B2.1	philosophy
pensamiento convergente	convergent thinking	phrase	B2.1	MWU|work
pensamiento creativo	creative thinking	phrase	B2.1	MWU|work
pensamiento divergente	divergent thinking	phrase	B2.1	MWU|work
pensamiento estratégico	strategic thinking	phrase	B2.1	MWU|work
pensamiento lateral	lateral thinking	phrase	B2.1	MWU|time|work
percibir	to perceive	verb	B2.1	health
perfeccionar	to perfect	verb	B2.1	tech|work
permanencia	permanence	noun	B2.1	philosophy
perplejidad	perplexity	noun	B2.1	health
personalizar	to customize	verb	B2.1	tech
perspectiva estratégica	strategic perspective	phrase	B2.1	MWU|work
perspectivismo	perspectivism	noun	B2.1	
pH	pH	noun	B2.1	
planificación estratégica	strategic planning	phrase	B2.1	MWU|work
plantear	to pose	verb	B2.1	education|philosophy|tech
plataforma digital	digital platform	phrase	B2.1	MWU|glue|tech
plausibilidad	plausibility	noun	B2.1	education
plebiscito	plebiscite	noun	B2.1	
plenitud	fullness	adj	B2.1	health
pluralismo	pluralism	adj	B2.1	
poder ejecutivo	executive power	phrase	B2.1	MWU
poder judicial	judicial power	phrase	B2.1	MWU
poder legislativo	legislative power	phrase	B2.1	MWU
polarización	polarization	noun	B2.1	
política	politics	adj	B2.1	society
política fiscal	fiscal policy	phrase	B2.1	MWU
política monetaria	monetary policy	phrase	B2.1	MWU
ponderar	to weigh	verb	B2.1	education
populismo	populism	noun	B2.1	
por añadidura	moreover	phrase	B2.1	MWU|glue|philosophy
por cierto	by the way	phrase	B2.1	MWU|philosophy
por ende	therefore	connector	B2.1	MWU|discourse|glue|philosophy
por excelencia	par excellence	phrase	B2.1	MWU|philosophy
por lo demás	for the rest	phrase	B2.1	MWU|glue|philosophy
por lo que se ve	from what can be seen	phrase	B2.1	MWU|comparison|philosophy|reflexive
por lo visto	apparently	phrase	B2.1	MWU|philosophy
por un lado...por otro lado	on one side...on the other	phrase	B2.1	MWU|philosophy
por una parte...por otra	on one hand...on the other	phrase	B2.1	MWU|glue|philosophy
posibilidad	possibility	noun	B2.1	philosophy
posiblemente	possibly	adv	B2.1	philosophy
posicionamiento estratégico	strategic positioning	phrase	B2.1	MWU|work
positivismo	positivism	noun	B2.1	
posmoderno	postmodern	noun	B2.1	
postestructuralismo	post-structuralism	adj	B2.1	
posthumanismo	posthumanism	noun	B2.1	
postmodernismo	postmodernism	noun	B2.1	
postulado	postulate	adv	B2.1	time
postular	to postulate	verb	B2.1	education|philosophy|tech|time
potenciar	to enhance	verb	B2.1	work
pragmatismo	pragmatism	noun	B2.1	
precio	price	adj	B2.1	
precipitación	precipitation	noun	B2.1	
precisar	to specify	verb	B2.1	education
precisión	precision	noun	B2.1	education
preconsciente	preconscious	adj	B2.1	health
premisa	premise	noun	B2.1	
presentir	to have a premonition	verb	B2.1	health
presumiblemente	presumably	adv	B2.1	philosophy
primordial	primordial	adj	B2.1	philosophy
principio	principle	noun	B2.1	philosophy|tech
privacidad	privacy	noun	B2.1	
privacidad digital	digital privacy	phrase	B2.1	MWU|tech
probabilidad	probability	noun	B2.1	education|philosophy
probablemente	probably	adv	B2.1	philosophy
problematizar	to problematize	verb	B2.1	education|philosophy
procesamiento	processing	noun	B2.1	
procesar	to process	verb	B2.1	tech
producción	production	noun	B2.1	
productividad organizacional	organizational productivity	phrase	B2.1	MWU|glue|work
producto interno bruto	gross domestic product	phrase	B2.1	MWU
profundizar	to deepen	verb	B2.1	education
programación	programming	noun	B2.1	tech
progreso	progress	noun	B2.1	philosophy|tech|work
prominente	prominent	adj	B2.1	philosophy
propiedad intelectual	intellectual property	phrase	B2.1	MWU
proponer	to propose	verb	B2.1	philosophy
propuesta de valor	value proposition	phrase	B2.1	MWU|work
prototipado	prototyping	noun	B2.1	tech|work
prototipo	prototype	noun	B2.1	
proximidad	proximity	noun	B2.1	health
prueba de concepto	proof of concept	phrase	B2.1	MWU|tech
psique	psyche	noun	B2.1	health
puede que	it may be that	phrase	B2.1	MWU|comparison|philosophy
pues bien	well then	phrase	B2.1	MWU|philosophy|time
pulir	to polish	verb	B2.1	work
puntualizar	to point out	verb	B2.1	education
pérdida	loss	noun	B2.1	
quiebra	bankruptcy	noun	B2.1	
quizás	perhaps	adv	B2.1	philosophy
racionalismo	rationalism	adj	B2.1	
racionalizar	to rationalize	verb	B2.1	philosophy|work
radiación	radiation	noun	B2.1	
radicalización	radicalization	adj	B2.1	
razón	reason	noun	B2.1	philosophy
reacción química	chemical reaction	phrase	B2.1	MWU
realidad	reality	adj	B2.1	philosophy
realismo	realism	adj	B2.1	
realización	fulfillment	adj	B2.1	health
rebelión	rebellion	noun	B2.1	
recelar	to be suspicious	verb	B2.1	health
reciprocidad	reciprocity	noun	B2.1	health
reconfigurar	to reconfigure	verb	B2.1	work
redes neuronales	neural networks	phrase	B2.1	MWU|glue|tech
rediseñar	to redesign	verb	B2.1	work
reducción	reduction	noun	B2.1	
reestructurar	to restructure	verb	B2.1	work
referencia	reference	noun	B2.1	
referéndum	referendum	noun	B2.1	
refinar	to refine	verb	B2.1	tech|work
reforma	reform	noun	B2.1	
refutación	refutation	noun	B2.1	education|philosophy
regresión	regression	noun	B2.1	philosophy
regulación	regulation	noun	B2.1	
reinventar	to reinvent	verb	B2.1	work
relaciones internacionales	international relations	phrase	B2.1	MWU
relatividad	relativity	noun	B2.1	tech
relativismo	relativism	noun	B2.1	philosophy
renacentista	renaissance	noun	B2.1	
renta fija	fixed income	phrase	B2.1	MWU
renta variable	variable income	phrase	B2.1	MWU
rentabilidad	profitability	noun	B2.1	work
reorganizar	to reorganize	verb	B2.1	work
replicar	to replicate	verb	B2.1	tech
reposo	rest	noun	B2.1	philosophy
representación	representation	adj	B2.1	media
representativo	representative	adj	B2.1	philosophy
reproducir	to reproduce	verb	B2.1	tech
resiliencia	resilience	noun	B2.1	health
resiliencia organizacional	organizational resilience	phrase	B2.1	MWU|glue|work
revolucionar	to revolutionize	verb	B2.1	work
revolución	revolution	noun	B2.1	
revolución científica	scientific revolution	phrase	B2.1	MWU
revolución digital	digital revolution	phrase	B2.1	MWU|tech
revuelta	revolt	noun	B2.1	
riesgo	risk	noun	B2.1	
rigidez	rigidity	noun	B2.1	health
rigor científico	scientific rigor	phrase	B2.1	MWU|education|glue
robotizar	to robotize	verb	B2.1	tech
romanticismo	romanticism	adj	B2.1	
rotundo	resounding	adj	B2.1	philosophy
salud pública	public health	phrase	B2.1	MWU
satélite	satellite	noun	B2.1	
sea como sea	be that as it may	phrase	B2.1	MWU|comparison|philosophy
sea...sea	whether...or	conj	B2.1	glue|philosophy
secesión	secession	noun	B2.1	
sector bancario	banking sector	phrase	B2.1	MWU|glue
sector privado	private sector	phrase	B2.1	MWU|glue
sector público	public sector	phrase	B2.1	MWU|glue
seguramente	surely	adv	B2.1	philosophy
seguridad digital	digital security	phrase	B2.1	MWU|tech
según como	depending on how	phrase	B2.1	MWU|comparison|philosophy
según parece	apparently	phrase	B2.1	MWU|philosophy
selección natural	natural selection	phrase	B2.1	MWU
semiótica	semiotics	adj	B2.1	
sentido	sense, meaning	noun	B2.1	philosophy
separación de poderes	separation of powers	phrase	B2.1	MWU
serenarse	to calm down	verb	B2.1	health|reflexive
seriamente	seriously	adv	B2.1	philosophy
servidor	server	noun	B2.1	
siempre que	provided that	phrase	B2.1	MWU|comparison|philosophy
siempre y cuando	provided that	phrase	B2.1	MWU|philosophy
significación	signification	adj	B2.1	education
significancia	significance	adj	B2.1	education
signo	sign	noun	B2.1	
sin duda alguna	without a doubt	phrase	B2.1	MWU|philosophy
sinceramente	sincerely	adv	B2.1	philosophy|time
sincronizar	to synchronize	verb	B2.1	tech
singularidad	singularity	noun	B2.1	
sintonía	harmony	noun	B2.1	health
sistema financiero	financial system	phrase	B2.1	MWU
sistema operativo	operating system	phrase	B2.1	MWU
sistematicidad	systematicity	adj	B2.1	education
sistematización	systematization	noun	B2.1	tech
sistematizar	to systematize	verb	B2.1	education|philosophy|tech|work
soberanía	sovereignty	noun	B2.1	
sobremanera	exceedingly	noun	B2.1	philosophy
sobresaliente	excellent	adj	B2.1	philosophy
socialismo	socialism	adj	B2.1	
sociedad	society	noun	B2.1	society
sociedad civil	civil society	phrase	B2.1	MWU
sociedad digital	digital society	phrase	B2.1	MWU|tech
sociología	sociology	noun	B2.1	tech
soledad	loneliness	noun	B2.1	health
solución	solution	noun	B2.1	
soluto	solute	noun	B2.1	
solvencia	solvency	noun	B2.1	
sondeo	poll, survey	noun	B2.1	
sosegarse	to calm down	verb	B2.1	health|reflexive
sospechar	to suspect	verb	B2.1	health
sostenibilidad organizacional	organizational sustainability	phrase	B2.1	MWU|glue|work
subjetividad	subjectivity	noun	B2.1	
sublimación	sublimation	noun	B2.1	health
subsidio	subsidy	noun	B2.1	
sufragio	suffrage	noun	B2.1	
sujeto	subject	noun	B2.1	
superpotencia	superpower	noun	B2.1	
superyó	superego	noun	B2.1	health
suponiendo que	supposing that	phrase	B2.1	MWU|comparison|philosophy
supuestamente	supposedly	adv	B2.1	philosophy
sustancia	substance	noun	B2.1	philosophy
sustentabilidad	sustainability	noun	B2.1	
sustento científico	scientific support	phrase	B2.1	MWU|education|glue
síntesis	synthesis	noun	B2.1	education|philosophy
sólidamente	solidly	adv	B2.1	philosophy
tambalearse	to waver	verb	B2.1	health|reflexive
tanto...como	both...and	conj	B2.1	glue|philosophy
taxonomía	taxonomy	noun	B2.1	
tejido	tissue	noun	B2.1	
teleología	teleology	noun	B2.1	philosophy
temporalidad	temporality	adj	B2.1	philosophy
tendencia central	central tendency	phrase	B2.1	MWU|education
teorema	theorem	noun	B2.1	
teorizar	to theorize	verb	B2.1	education|philosophy|tech
teoría social	social theory	phrase	B2.1	MWU|glue
termodinámica	thermodynamics	adj	B2.1	tech
tipificar	to typify	verb	B2.1	education
tipo de cambio	exchange rate	phrase	B2.1	MWU
titubear	to hesitate	verb	B2.1	health
toda vez que	since	phrase	B2.1	MWU|comparison|glue|philosophy|time
totalitarismo	totalitarianism	adj	B2.1	
tranquilizarse	to calm down	verb	B2.1	health|reflexive
transferencia de tecnología	technology transfer	phrase	B2.1	MWU|tech
transferencia tecnológica	technology transfer	phrase	B2.1	MWU|tech
transformación digital	digital transformation	phrase	B2.1	MWU|glue|tech
transformación organizacional	organizational transformation	phrase	B2.1	MWU|glue|work
transformar	to transform	verb	B2.1	work
trascendencia	transcendence	noun	B2.1	
trascendental	transcendental	adj	B2.1	philosophy
tratado	treaty	noun	B2.1	
tregua	truce	noun	B2.1	
triangulación	triangulation	noun	B2.1	education
turbación	perturbation	noun	B2.1	health
unilateralismo	unilateralism	adv	B2.1	time
universales	universals	adj	B2.1	philosophy
universalidad	universality	adj	B2.1	
universo	universe	adj	B2.1	philosophy
utilitarismo	utilitarianism	noun	B2.1	
vacilar	to hesitate	verb	B2.1	health
vale decir	that is to say	phrase	B2.1	MWU|philosophy
validación técnica	technical validation	phrase	B2.1	MWU|tech
validez	validity	adj	B2.1	education
validez científica	scientific validity	phrase	B2.1	MWU|education
valor agregado	added value	phrase	B2.1	MWU|work
variabilidad	variability	noun	B2.1	education
varianza	variance	noun	B2.1	education
ventaja competitiva	competitive advantage	phrase	B2.1	MWU|work
veracidad	veracity	noun	B2.1	education
verdad	truth	noun	B2.1	philosophy
verificación	verification	adj	B2.1	education|tech
verosimilitud	verisimilitude	noun	B2.1	education
viabilidad	viability	noun	B2.1	work
vicio	vice	adj	B2.1	philosophy
virtualidad	virtuality	adj	B2.1	philosophy
virtud	virtue	noun	B2.1	philosophy
visionar	to envision	verb	B2.1	work
visión empresarial	business vision	phrase	B2.1	MWU|work
visión estratégica	strategic vision	phrase	B2.1	MWU|work
vislumbrar	to glimpse	verb	B2.1	health
visto que	seeing that	phrase	B2.1	MWU|comparison|philosophy
vivenciar	to experience	verb	B2.1	health
volatilidad	volatility	noun	B2.1	
vulnerabilidad	vulnerability	noun	B2.1	health
web	web	noun	B2.1	
ácido	acid	noun	B2.1	
átomo	atom	noun	B2.1	
ética	ethics	adj	B2.1	philosophy
ética de la virtud	virtue ethics	phrase	B2.1	MWU
éxtasis	ecstasy	noun	B2.1	health
íntimamente	intimately	adv	B2.1	philosophy
órbita	orbit	noun	B2.1	
órgano	organ	noun	B2.1	
ablativo	ablative	adj	B2.2	
ablución	ablution	noun	B2.2	
absolución	absolution	noun	B2.2	
abstinencia	abstinence	noun	B2.2	
absuelto	acquitted	noun	B2.2	
accesión	accession	noun	B2.2	
accidente de trabajo	work accident	phrase	B2.2	MWU|glue
acento	accent	adj	B2.2	
acento diacrítico	diacritic accent	phrase	B2.2	MWU
acento ortográfico	orthographic accent	phrase	B2.2	MWU|glue
acento prosódico	prosodic accent	phrase	B2.2	MWU
acrecimiento	accretion	noun	B2.2	
acronía	achrony	noun	B2.2	
acróstico	acrostic	adj	B2.2	
acta	minutes	noun	B2.2	
acto	act	noun	B2.2	
acto administrativo	administrative act	phrase	B2.2	MWU
acto de habla	speech act	phrase	B2.2	MWU
acto ilocutivo	illocutionary act	phrase	B2.2	MWU
acto locutivo	locutionary act	phrase	B2.2	MWU
acto perlocutivo	perlocutionary act	phrase	B2.2	MWU
aculturación	acculturation	noun	B2.2	
acusado	accused	noun	B2.2	
acusativo	accusative	adj	B2.2	
adjetivo	adjective	adj	B2.2	
administración pública	public administration	phrase	B2.2	MWU
administrador	administrator, director	noun	B2.2	
adopción	adoption	noun	B2.2	
adoración	adoration	noun	B2.2	
adverbio	adverb	noun	B2.2	
afijo	affix	noun	B2.2	
agnosticismo	agnosticism	adj	B2.2	
agravante	aggravating circumstance	noun	B2.2	
albacea	executor	noun	B2.2	
alegación	allegation	adj	B2.2	
alegato	argument, plea	adj	B2.2	
alegoría	allegory	adj	B2.2	
alejandrino	alexandrine	adj	B2.2	
aliteración	alliteration	adj	B2.2	
alomorfo	allomorph	adj	B2.2	
altar	altar	verb	B2.2	
alófono	allophone	adj	B2.2	
ambientación	setting	noun	B2.2	
ambigüedad	ambiguity	noun	B2.2	
anadiplosis	anadiplosis	noun	B2.2	
analepsis	flashback	noun	B2.2	
anatema	anathema	noun	B2.2	
anfibología	amphibology	noun	B2.2	
anomia	anomie	noun	B2.2	
anticlímax	anticlimax	adj	B2.2	
antihéroe	antihero	adj	B2.2	
antijuridicidad	unlawfulness	adj	B2.2	
antonimia	antonymy	adj	B2.2	
antonomasia	antonomasia	adj	B2.2	
antítesis	antithesis	adj	B2.2	philosophy
anulabilidad	voidability	noun	B2.2	
anáfora	anaphora	noun	B2.2	
análisis literario	literary analysis	phrase	B2.2	MWU
apoderado	proxy, attorney	noun	B2.2	
apostasía	apostasy	noun	B2.2	
arcaísmo	archaism	noun	B2.2	
architextualidad	architextuality	adj	B2.2	
argot	slang	noun	B2.2	
arquetipo	archetype	noun	B2.2	
arresto	arrest	noun	B2.2	
ascetismo	asceticism	adj	B2.2	
asimilación	assimilation	noun	B2.2	
aspecto habitual	habitual aspect	phrase	B2.2	MWU
aspecto imperfectivo	imperfective aspect	phrase	B2.2	MWU
aspecto perfectivo	perfective aspect	phrase	B2.2	MWU
aspecto perfecto	perfect aspect	phrase	B2.2	MWU
aspecto progresivo	progressive aspect	phrase	B2.2	MWU
asíndeton	asyndeton	noun	B2.2	
atenuante	mitigating circumstance	noun	B2.2	
ateísmo	atheism	noun	B2.2	
atmósfera	atmosphere	adv	B2.2	
atributo	attribute	noun	B2.2	
atrición	attrition	noun	B2.2	
autor implícito	implied author	phrase	B2.2	MWU|glue
autoría	authorship	noun	B2.2	
ayuno	fasting	noun	B2.2	
bautismo	baptism	noun	B2.2	
bendición	blessing	adj	B2.2	
bien	good, asset	noun	B2.2	
bien consumible	consumable good	phrase	B2.2	MWU
bien divisible	divisible good	phrase	B2.2	MWU
bien fungible	fungible good	phrase	B2.2	MWU
bien indivisible	indivisible good	phrase	B2.2	MWU
bien infungible	non-fungible good	phrase	B2.2	MWU
bien inmueble	immovable property	phrase	B2.2	MWU
bien mueble	movable property	phrase	B2.2	MWU
bien no consumible	non-consumable good	phrase	B2.2	MWU
bisílabo	disyllable	adj	B2.2	
blasfemia	blasphemy	noun	B2.2	
cacofonía	cacophony	noun	B2.2	
caducidad	expiration	noun	B2.2	
calambur	pun	noun	B2.2	
calco	calque	adj	B2.2	
caligrama	calligram	adj	B2.2	
campo léxico	lexical field	phrase	B2.2	MWU
campo semántico	semantic field	phrase	B2.2	MWU
canon	canon	noun	B2.2	
capacidad de obrar	capacity to act	phrase	B2.2	MWU
capacidad jurídica	legal capacity	phrase	B2.2	MWU
capital social	share capital	phrase	B2.2	MWU
caracterización	characterization	noun	B2.2	tech
carga	burden	noun	B2.2	
caso	case	noun	B2.2	
caso fortuito	fortuitous event	phrase	B2.2	MWU|glue
catacresis	catachresis	noun	B2.2	
catáfora	cataphora	noun	B2.2	
caudal relicto	estate left behind	phrase	B2.2	MWU
causante	decedent	adj	B2.2	
celibato	celibacy	noun	B2.2	
censo	land tax, ground rent	adj	B2.2	
cesura	caesura	noun	B2.2	
cierre patronal	lockout	phrase	B2.2	MWU
circunfijo	circumfix	noun	B2.2	
circunstancia modificativa	modifying circumstance	phrase	B2.2	MWU
cisma	schism	noun	B2.2	
citación	citation, summons	noun	B2.2	
clase social	social class	phrase	B2.2	MWU
clero	clergy	noun	B2.2	
clímax	climax	noun	B2.2	
clímax retórico	rhetorical climax	phrase	B2.2	MWU|glue
coadyuvante	intervener	noun	B2.2	
coherencia	coherence	adv	B2.2	education|health
cohesión	cohesion	noun	B2.2	
cohesión social	social cohesion	phrase	B2.2	MWU
colación	collation	noun	B2.2	
comentario	comment	adj	B2.2	
comerciante	merchant	adj	B2.2	
comparatismo	comparatism	noun	B2.2	
comparecencia	appearance	noun	B2.2	
complemento	complement	adj	B2.2	
complemento agente	agent complement	phrase	B2.2	MWU
complemento circunstancial	adverbial complement	phrase	B2.2	MWU
complemento directo	direct object	phrase	B2.2	MWU
complemento indirecto	indirect object	phrase	B2.2	MWU
complemento predicativo	predicative complement	phrase	B2.2	MWU
comunidad interpretativa	interpretive community	phrase	B2.2	MWU
comunión	communion	noun	B2.2	
concatenación	concatenation	noun	B2.2	
concesión	concession	noun	B2.2	
concesión demanial	public domain concession	phrase	B2.2	MWU
conclusiones	conclusions	noun	B2.2	
concordancia	agreement	adj	B2.2	
condena	conviction, sentence	adj	B2.2	
condenado	convicted	adj	B2.2	
conector	connector	noun	B2.2	
confesionario	confessional	adj	B2.2	
confesión	confession	noun	B2.2	
confirmación	confirmation	noun	B2.2	education
conflicto colectivo	collective dispute	phrase	B2.2	MWU
conflicto externo	external conflict	phrase	B2.2	MWU
conflicto interno	internal conflict	phrase	B2.2	MWU
congregación	congregation	noun	B2.2	
conjugación	conjugation	noun	B2.2	
conjunción	conjunction	noun	B2.2	
connotación	connotation	noun	B2.2	
consagración	consecration	noun	B2.2	
consejo de administración	board of directors	phrase	B2.2	MWU|glue
consonante	consonant	adj	B2.2	
consumación	consummation	noun	B2.2	
contador-partidor	accountant-divider	adj	B2.2	
contemplación	contemplation	noun	B2.2	
contestación	answer	noun	B2.2	
continuidad	continuity	noun	B2.2	
contrato administrativo	administrative contract	phrase	B2.2	MWU
contrato de trabajo	employment contract	phrase	B2.2	MWU
contrición	contrition	noun	B2.2	health
convención	convention	adj	B2.2	
convenio	agreement	adj	B2.2	
convenio colectivo	collective agreement	phrase	B2.2	MWU
conversación	conversation	noun	B2.2	
conversión	conversion	noun	B2.2	
copla	couplet	noun	B2.2	
correferencia	coreference	noun	B2.2	
cosa juzgada	res judicata	phrase	B2.2	MWU
cosmovisión	worldview	noun	B2.2	
cronolecto	chronolect	noun	B2.2	
cronotopo	chronotope	noun	B2.2	
crítica literaria	literary criticism	phrase	B2.2	MWU
cuarteto	quartet	noun	B2.2	
cuenta de pérdidas y ganancias	profit and loss account	phrase	B2.2	MWU|glue
culpabilidad	culpability, guilt	noun	B2.2	health
cultismo	cultism	noun	B2.2	
culto	cult, worship	noun	B2.2	
cuota vidual	widow's, widower's share	phrase	B2.2	MWU
curatela	curatorship	noun	B2.2	
cómplice	accomplice	adj	B2.2	
cómputo silábico	syllable count	phrase	B2.2	MWU
dativo	dative	adj	B2.2	
daño	damage	noun	B2.2	
declaración	declaration, statement	adj	B2.2	
declinación	declension	noun	B2.2	
deixis	deixis	noun	B2.2	
delito	crime	noun	B2.2	
delito doloso	intentional crime	phrase	B2.2	MWU
delito imprudente	negligent crime	phrase	B2.2	MWU
demandado	defendant	adj	B2.2	
demandante	plaintiff	noun	B2.2	
demografía	demography	noun	B2.2	
denominación	denomination	noun	B2.2	
denotación	denotation	noun	B2.2	
derecho administrativo	administrative law	phrase	B2.2	MWU
derecho de habitación	right of habitation	phrase	B2.2	MWU
derecho de huelga	right to strike	phrase	B2.2	MWU
derecho de uso	right of use	phrase	B2.2	MWU
derecho laboral	labor law	phrase	B2.2	MWU|glue
derecho mercantil	commercial law	phrase	B2.2	MWU
derecho penal	criminal law	phrase	B2.2	MWU
derecho real	real right	phrase	B2.2	MWU
derecho subjetivo	subjective right	phrase	B2.2	MWU
desenlace	denouement	adj	B2.2	
desviación	deviance	noun	B2.2	
detención	detention	adj	B2.2	
determinante	determiner, determining	adj	B2.2	philosophy
devoción	devotion	noun	B2.2	
deísmo	deism	noun	B2.2	
dialecto	dialect	adj	B2.2	
dialectología	dialectology	adj	B2.2	
dialogismo	dialogism	adj	B2.2	
diario	diary, journal	adj	B2.2	media
diccionario	dictionary	adj	B2.2	
dictamen	expert opinion	noun	B2.2	
digresión	digression	noun	B2.2	
dilogía	dilogy	noun	B2.2	
diptongo	diphthong	noun	B2.2	
disfemismo	dysphemism	noun	B2.2	
diálogo	dialogue	adj	B2.2	
diéresis	diaeresis	noun	B2.2	
doctrina	doctrine	noun	B2.2	
documento	document	adj	B2.2	
dolo	malice, fraud	adj	B2.2	
domicilio	domicile	adj	B2.2	
dominio público	public domain	phrase	B2.2	MWU
dual	dual	adj	B2.2	
décima	décima	noun	B2.2	
edicto	edict	adj	B2.2	
ejecución	execution, enforcement	adj	B2.2	
elegía	elegy	noun	B2.2	
elipsis	ellipsis	noun	B2.2	
emancipación	emancipation	noun	B2.2	health
embargo	seizure, attachment	adj	B2.2	
emplazamiento	summons	noun	B2.2	
empleador	employer	noun	B2.2	
empresario	entrepreneur, businessman	adj	B2.2	
encabalgamiento	enjambment	adj	B2.2	
encubridor	accessory after the fact	adv	B2.2	time
enculturación	enculturation	noun	B2.2	
endecasílabo	hendecasyllable	adj	B2.2	
eneasílabo	enneasyllable	adj	B2.2	
enfermedad profesional	occupational disease	phrase	B2.2	MWU
enfiteusis	emphyteusis	noun	B2.2	
entonación	intonation	noun	B2.2	
epanadiplosis	epanalepsis	adj	B2.2	
epistolar	epistolary	verb	B2.2	
equívoco	equivocation	noun	B2.2	
escritura	deed, writing	noun	B2.2	media
espiritualidad	spirituality	adj	B2.2	
establecimiento mercantil	commercial establishment	phrase	B2.2	MWU
estado civil	marital status	phrase	B2.2	MWU
estatuto	statute	noun	B2.2	
estatutos sociales	articles of association	phrase	B2.2	MWU
estigma	stigma	noun	B2.2	
estilo directo	direct style	phrase	B2.2	MWU
estilo indirecto	indirect style	phrase	B2.2	MWU
estilo indirecto libre	free indirect style	phrase	B2.2	MWU
estratificación social	social stratification	phrase	B2.2	MWU
estrofa	stanza	noun	B2.2	
estructura social	social structure	phrase	B2.2	MWU
estructurador	structurer	noun	B2.2	
estética de la recepción	reception aesthetics	phrase	B2.2	MWU
etimología	etymology	noun	B2.2	
etnocentrismo	ethnocentrism	adj	B2.2	
eucaristía	eucharist	noun	B2.2	
eufemismo	euphemism	noun	B2.2	
eufonía	euphony	noun	B2.2	
evangelización	evangelization	noun	B2.2	
excepción	exception, defense	noun	B2.2	
excomunión	excommunication	adj	B2.2	
exhorto	letter rogatory	noun	B2.2	
eximente	exempting circumstance	adv	B2.2	
exorcismo	exorcism	noun	B2.2	
expediente administrativo	administrative file	phrase	B2.2	MWU
experimentación	experimentation	adj	B2.2	
expiación	atonement	adj	B2.2	health
expropiación	expropriation	noun	B2.2	
exégesis	exegesis	noun	B2.2	
fallo	ruling	noun	B2.2	
falta	misdemeanor	noun	B2.2	
familia léxica	lexical family	phrase	B2.2	MWU
fanatismo	fanaticism	adj	B2.2	
farsa	farce	adv	B2.2	
fedatario	public attestor	adj	B2.2	
